"seqID","kbase_suffix","Domain","Phylum","Class","Order","Family","Genus","Species","FastANI Reference","FastANI Reference Radius","FastANI Taxonomy","FastANI ANI","FastANI Alignment Fraction","Closest Placement Reference","Closest Placement Taxonomy","Closest Placement ANI","Closest Placement Alignment Fraction","Classification Method","Note","Other Related References","MSA AA Percent","RED Value","Warnings","kbase_file","Marker Lineage","# Genomes","# Markers","# Marker Sets","0","1","2","3","4","5+","Completeness","Contamination","Contamination level"
"20","TCS_genomes_2","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_021605415.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E syringae_S","89.19","0.846","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_021018765.1, s__Pseudomonas_E sp02...","97.68","0.99629","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_2_DRAM","o__Pseudomonadales",185,813,308,0,810,3,0,0,0,100,0.76,"Very low"
"200","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685","GCF_003851685.1","95","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp003851685","95.59","0.9","GCF_003851685.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp003851685","95.59","0.9","taxonomic classification defined by topology and ANI","topological placement and ANI have congruent species assignments","GCF_003852235.1, s__Pseudomonas_E sp00...","97.08","-","-","TCS_genomes_12_DRAM","o__Pseudomonadales",185,813,308,2,809,2,0,0,0,99.63,0.19,"Very low"
"201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TCS_genomes_12_DRAM","root",5656,56,24,0,0,56,0,0,0,100,100,"Very high"
"202","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_900105485.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E granadensis","94.7","0.9","taxonomic classification defined by topology and ANI","-","GCA_902825215.1, s__Pseudomonas_E fluo...","97.84","0.9998017226","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_12_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"203","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_900105485.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E granadensis","94.66","0.91","taxonomic classification defined by topology and ANI","-","GCA_902825215.1, s__Pseudomonas_E fluo...","97.84","0.9998017226","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_12_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"204","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","-","GCF_002417665.1, s__Pseudomonas_E fluo...","96.98","0.9932392388","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_12_DRAM","o__Pseudomonadales",185,813,308,0,809,4,0,0,0,100,0.7,"Very low"
"205","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp014268655","GCF_014268655.1","95","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp014268655","98.75","0.92","GCF_014268655.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp014268655","98.75","0.92","taxonomic classification defined by topology and ANI","topological placement and ANI have congruent species assignments","GCF_000346775.1, s__Pseudomonas_E fluo...","97.74","-","-","TCS_genomes_12_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.17,"Very low"
"206","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp014268655","GCF_014268655.1","95","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp014268655","98.74","0.92","GCF_014268655.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp014268655","98.74","0.92","taxonomic classification defined by topology and ANI","topological placement and ANI have congruent species assignments","GCF_000346775.1, s__Pseudomonas_E fluo...","97.74","-","-","TCS_genomes_12_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.17,"Very low"
"207","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp014268655","GCF_014268655.1","95","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp014268655","98.71","0.92","GCF_014268655.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp014268655","98.71","0.92","taxonomic classification defined by topology and ANI","topological placement and ANI have congruent species assignments","GCF_000346775.1, s__Pseudomonas_E fluo...","97.28","-","-","TCS_genomes_12_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.17,"Very low"
"208","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp014268655","GCF_014268655.1","95","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp014268655","98.74","0.91","GCF_014268655.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp014268655","98.74","0.91","taxonomic classification defined by topology and ANI","topological placement and ANI have congruent species assignments","GCF_000346775.1, s__Pseudomonas_E fluo...","97.28","-","-","TCS_genomes_12_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.17,"Very low"
"209","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_A","","-","-","-","-","-","GCA_002387205.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A stutzeri_N","81.23","0.62","taxonomic classification defined by topology and ANI","-","GCF_004010935.1, s__Pseudomonas_A sp00...","98.81","0.9895589077","-","TCS_genomes_12_DRAM","c__Gammaproteobacteria",228,583,244,1,581,1,0,0,0,99.94,0.14,"Very low"
"21","TCS_genomes_2","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002874965","GCF_002874965.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002874965","98.83","0.932","GCF_002874965.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002874965","98.83","0.932","ani_screen","classification based on ANI only","GCF_900105735.1, s__Pseudomonas_E yama...","96.76","-","-","TCS_genomes_2_DRAM","o__Pseudomonadales",185,813,308,0,804,9,0,0,0,100,0.69,"Very low"
"210","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_A","","-","-","-","-","-","GCA_002387205.1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A stutzeri_N","81.25","0.62","taxonomic classification defined by topology and ANI","-","GCF_004010935.1, s__Pseudomonas_A sp00...","98.81","0.9895589077","-","TCS_genomes_12_DRAM","c__Gammaproteobacteria",228,583,244,1,581,1,0,0,0,99.94,0.14,"Very low"
"211","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","-","GCF_002091715.1, s__Pseudomonas_E migu...","98.71","0.9968977336","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_12_DRAM","o__Pseudomonadales",185,813,308,1,810,2,0,0,0,99.68,0.19,"Very low"
"212","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","-","GCF_000282415.1, s__Pseudomonas_E sp00...","98.71","0.9968977336","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_12_DRAM","o__Pseudomonadales",185,813,308,1,810,2,0,0,0,99.68,0.19,"Very low"
"213","TCS_genomes_12","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","-","GCF_000282415.1, s__Pseudomonas_E sp00...","98.71","0.9968977336","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_12_DRAM","o__Pseudomonadales",185,813,308,1,810,2,0,0,0,99.68,0.19,"Very low"
"214","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp012935755","GCF_012935755.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp012935755","98.67","0.937","GCF_012935755.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp012935755","98.67","0.937","ani_screen","classification based on ANI only","GCF_008370045.1, s__Pseudomonas_E sp00...","97.76","-","-","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,0,810,3,0,0,0,100,0.45,"Very low"
"215","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_000585995.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E brassicacearum_A","93.99","0.895","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_004786035.1, s__Pseudomonas_E vici...","97.52","0.99686","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.15,"Very low"
"216","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_001976065.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E putida_G","93.18","0.849","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_000282475.1, s__Pseudomonas_E sp00...","96.13","0.99695","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,2,809,2,0,0,0,99.35,0.43,"Very low"
"217","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E gregormendelii","GCF_017114825.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E gregormendelii","97.19","0.875","GCF_017114825.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E gregormendelii","97.19","0.875","ani_screen","classification based on ANI only","GCF_016651255.1, s__Pseudomonas_E sp01...","97.84","-","-","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,0,809,4,0,0,0,100,0.29,"Very low"
"218","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_021728295.1, s__Pseudomonas_E sp02...","97.74","0.99467","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,1,811,1,0,0,0,99.68,0.11,"Very low"
"219","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685","GCF_003851685.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp003851685","96.39","0.881","GCF_003851685.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp003851685","96.39","0.881","ani_screen","classification based on ANI only","GCF_003852235.1, s__Pseudomonas_E sp00...","97","-","-","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,0,808,5,0,0,0,100,1.16,"Low"
"22","TCS_genomes_2","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_BG","GCF_900636825.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_BG","97.47","0.894","-","-","-","-","ani_screen","classification based on ANI only","GCF_001598475.1, s__Pantoea agglomeran...","-","-","No bacterial or archaeal marker","TCS_genomes_2_DRAM","root",5656,56,24,0,0,56,0,0,0,100,100,"Very high"
"220","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_021728295.1, s__Pseudomonas_E sp02...","97.74","0.99467","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,1,811,1,0,0,0,99.68,0.11,"Very low"
"221","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685","GCF_003851685.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp003851685","96.38","0.89","GCF_003851685.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp003851685","96.38","0.89","ani_screen","classification based on ANI only","GCF_003852235.1, s__Pseudomonas_E sp00...","97","-","-","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,0,808,5,0,0,0,100,1.16,"Low"
"222","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685","GCF_003851685.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp003851685","96.39","0.884","GCF_003851685.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp003851685","96.39","0.884","ani_screen","classification based on ANI only","GCF_003852235.1, s__Pseudomonas_E sp00...","97","-","-","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,0,808,5,0,0,0,100,1.16,"Low"
"223","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E gregormendelii","GCF_017114825.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E gregormendelii","97.14","0.882","GCF_017114825.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E gregormendelii","97.14","0.882","ani_screen","classification based on ANI only","GCF_016651255.1, s__Pseudomonas_E sp01...","97.84","-","-","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,0,809,4,0,0,0,100,0.29,"Very low"
"224","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_021605415.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E syringae_S","86.82","0.777","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_000282275.2, s__Pseudomonas_E sp00...","98.49","0.99326","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.22,"Very low"
"225","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E yamanorum","GCF_900105735.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E yamanorum","98.73","0.932","GCF_900105735.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E yamanorum","98.73","0.932","ani_screen","classification based on ANI only","GCF_001952855.1, s__Pseudomonas_E sp00...","97.58","-","-","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,0,808,5,0,0,0,100,0.7,"Very low"
"226","TCS_genomes_13","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_016650815.1, s__Pseudomonas_E sp01...","97.74","0.99617","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_13_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.13,"Very low"
